,PktGroupId,PktNumber,Appearance,Direction,Type,Component,Edge,Filter,OriginalSize,LoggedSize
6165,1407374883553334,1,9,Tx,WiFi,31,2,0,234,128
6166,1970324836974634,1,2,Tx,Ethernet,28,1,0,217,128
6167,1407374883553334,1,10,Tx,WiFi,3,1,0,234,128
6168,1970324836974634,1,3,Tx,WiFi,28,2,0,217,128
6169,1970324836974634,1,4,Tx,Ethernet,29,1,0,217,128
6170,1970324836974634,1,5,Tx,WiFi,29,2,0,235,128
6171,1970324836974634,1,6,Tx,WiFi,30,1,0,235,128
6172,1970324836974634,1,7,Tx,WiFi,30,2,0,235,128
6173,1970324836974634,1,8,Tx,WiFi,31,1,0,235,128
6174,1970324836974634,1,9,Tx,WiFi,31,2,0,235,128
6175,1970324836974634,1,10,Tx,WiFi,3,1,0,235,128
6176,1970324836974636,1,1,Tx,Ethernet,81,1,0,217,128
6177,1407374883553336,1,1,Tx,Ethernet,81,1,0,216,128
6178,1970324836974636,1,2,Tx,Ethernet,28,1,0,217,128
6179,1407374883553336,1,2,Tx,Ethernet,28,1,0,216,128
6180,1970324836974636,1,3,Tx,WiFi,28,2,0,217,128
6181,1407374883553336,1,3,Tx,WiFi,28,2,0,216,128
6182,1970324836974636,1,4,Tx,Ethernet,29,1,0,217,128
6183,1407374883553336,1,4,Tx,Ethernet,29,1,0,216,128
6184,1970324836974636,1,5,Tx,WiFi,29,2,0,235,128
6185,1407374883553336,1,5,Tx,WiFi,29,2,0,234,128
6186,1970324836974636,1,6,Tx,WiFi,30,1,0,235,128
6187,1407374883553336,1,6,Tx,WiFi,30,1,0,234,128
6188,1970324836974636,1,7,Tx,WiFi,30,2,0,235,128
6189,1407374883553336,1,7,Tx,WiFi,30,2,0,234,128
6190,1970324836974636,1,8,Tx,WiFi,31,1,0,235,128
6191,1407374883553336,1,8,Tx,WiFi,31,1,0,234,128
6192,1970324836974636,1,9,Tx,WiFi,31,2,0,235,128
6193,1970324836974636,1,10,Tx,WiFi,3,1,0,235,128
6194,1407374883553336,1,9,Tx,WiFi,31,2,0,234,128
6195,1407374883553336,1,10,Tx,WiFi,3,1,0,234,128
6196,1125899906842769,1,1,Tx,Ethernet,81,1,0,54,54
6197,1125899906842769,1,2,Tx,Ethernet,28,1,0,54,54
6198,1125899906842769,1,3,Tx,WiFi,28,2,0,54,54
6199,1125899906842769,1,4,Tx,Ethernet,29,1,0,54,54
6200,1125899906842769,1,5,Tx,WiFi,29,2,0,72,72
6201,1125899906842769,1,6,Tx,WiFi,30,1,0,72,72
6202,1125899906842769,1,7,Tx,WiFi,30,2,0,72,72
6203,1125899906842769,1,8,Tx,WiFi,31,1,0,72,72
6204,1125899906842769,1,9,Tx,WiFi,31,2,0,72,72
6205,1125899906842769,1,10,Tx,WiFi,3,1,0,72,72
6206,1125899906842770,1,1,Tx,Ethernet,81,1,0,54,54
6207,1125899906842770,1,2,Tx,Ethernet,28,1,0,54,54
6208,1125899906842770,1,3,Tx,WiFi,28,2,0,54,54
6209,1125899906842770,1,4,Tx,Ethernet,29,1,0,54,54
6210,1125899906842770,1,5,Tx,WiFi,29,2,0,72,72
6211,1125899906842770,1,6,Tx,WiFi,30,1,0,72,72
6212,1125899906842770,1,7,Tx,WiFi,30,2,0,72,72
6213,1125899906842770,1,8,Tx,WiFi,31,1,0,72,72
6214,1125899906842770,1,9,Tx,WiFi,31,2,0,72,72
6215,1125899906842770,1,10,Tx,WiFi,3,1,0,72,72
6216,1125899906842771,1,1,Tx,Ethernet,81,1,0,54,54
6217,1125899906842771,1,2,Tx,Ethernet,28,1,0,54,54
6218,1125899906842771,1,3,Tx,WiFi,28,2,0,54,54
6219,1125899906842771,1,4,Tx,Ethernet,29,1,0,54,54
6220,1125899906842771,1,5,Tx,WiFi,29,2,0,72,72
6221,1125899906842771,1,6,Tx,WiFi,30,1,0,72,72
6222,1125899906842771,1,7,Tx,WiFi,30,2,0,72,72
6223,1125899906842771,1,8,Tx,WiFi,31,1,0,72,72
6224,1125899906842771,1,9,Tx,WiFi,31,2,0,72,72
6225,1125899906842771,1,10,Tx,WiFi,3,1,0,72,72
6226,1125899906842772,1,1,Rx,WiFi,3,1,0,74,74
6227,1125899906842772,1,2,Rx,WiFi,31,2,0,74,74
6228,1125899906842772,1,3,Rx,WiFi,31,1,0,74,74
6229,1125899906842772,1,4,Rx,WiFi,30,2,0,74,74
6230,1125899906842772,1,5,Rx,WiFi,30,1,0,74,74
6231,1125899906842772,1,6,Rx,WiFi,29,2,0,74,74
6232,1125899906842772,1,7,Rx,Ethernet,29,1,0,54,54
6233,1125899906842772,1,8,Rx,WiFi,28,2,0,54,54
6234,1125899906842772,1,9,Rx,Ethernet,28,1,0,54,54
6235,1125899906842772,1,10,Rx,Ethernet,77,1,0,54,54
6236,1125899906842772,1,11,Rx,Ethernet,78,1,0,54,54
6237,1125899906842772,1,12,Rx,Ethernet,81,1,0,54,54
6238,1125899906842773,1,1,Tx,Ethernet,81,1,0,54,54
6239,1125899906842773,1,2,Tx,Ethernet,28,1,0,54,54
6240,1125899906842773,1,3,Tx,WiFi,28,2,0,54,54
6241,1125899906842773,1,4,Tx,Ethernet,29,1,0,54,54
6242,1125899906842773,1,5,Tx,WiFi,29,2,0,72,72
6243,1125899906842773,1,6,Tx,WiFi,30,1,0,72,72
6244,1125899906842773,1,7,Tx,WiFi,30,2,0,72,72
6245,1125899906842773,1,8,Tx,WiFi,31,1,0,72,72
6246,1125899906842773,1,9,Tx,WiFi,31,2,0,72,72
6247,1125899906842773,1,10,Tx,WiFi,3,1,0,72,72
6248,1688849860264018,1,1,Rx,WiFi,3,1,0,74,74
6249,1688849860264018,1,2,Rx,WiFi,31,2,0,74,74
6250,1688849860264018,1,3,Rx,WiFi,31,1,0,74,74
6251,1688849860264018,1,4,Rx,WiFi,30,2,0,74,74
6252,1688849860264018,1,5,Rx,WiFi,30,1,0,74,74
6253,1688849860264018,1,6,Rx,WiFi,29,2,0,74,74
6254,1688849860264018,1,7,Rx,Ethernet,29,1,0,54,54
6255,1688849860264018,1,8,Rx,WiFi,28,2,0,54,54
6256,1688849860264018,1,9,Rx,Ethernet,28,1,0,54,54
6257,1688849860264018,1,10,Rx,Ethernet,77,1,0,54,54
6258,1688849860264018,1,11,Rx,Ethernet,78,1,0,54,54
6259,1688849860264018,1,12,Rx,Ethernet,81,1,0,54,54
6260,1688849860264019,1,1,Tx,Ethernet,81,1,0,54,54
6261,1688849860264019,1,2,Tx,Ethernet,28,1,0,54,54
6262,1688849860264019,1,3,Tx,WiFi,28,2,0,54,54
6263,1688849860264019,1,4,Tx,Ethernet,29,1,0,54,54
6264,1688849860264019,1,5,Tx,WiFi,29,2,0,72,72
6265,1688849860264019,1,6,Tx,WiFi,30,1,0,72,72
6266,1688849860264019,1,7,Tx,WiFi,30,2,0,72,72
6267,1688849860264019,1,8,Tx,WiFi,31,1,0,72,72
6268,1688849860264019,1,9,Tx,WiFi,31,2,0,72,72
6269,1688849860264019,1,10,Tx,WiFi,3,1,0,72,72
6270,1125899906842774,1,1,Rx,WiFi,3,1,0,74,74
6271,1125899906842774,1,2,Rx,WiFi,31,2,0,74,74
6272,1125899906842774,1,3,Rx,WiFi,31,1,0,74,74
6273,1125899906842774,1,4,Rx,WiFi,30,2,0,74,74
6274,1125899906842774,1,5,Rx,WiFi,30,1,0,74,74
6275,1125899906842774,1,6,Rx,WiFi,29,2,0,74,74
6276,1125899906842774,1,7,Rx,Ethernet,29,1,0,54,54
6277,1125899906842774,1,8,Rx,WiFi,28,2,0,54,54
6278,1125899906842774,1,9,Rx,Ethernet,28,1,0,54,54
6279,1125899906842774,1,10,Rx,Ethernet,77,1,0,54,54
6280,1125899906842774,1,11,Rx,Ethernet,78,1,0,54,54
6281,1125899906842774,1,12,Rx,Ethernet,81,1,0,54,54
6282,1125899906842775,1,1,Tx,Ethernet,81,1,0,54,54
6283,1125899906842775,1,2,Tx,Ethernet,28,1,0,54,54
6284,1125899906842775,1,3,Tx,WiFi,28,2,0,54,54
6285,1125899906842775,1,4,Tx,Ethernet,29,1,0,54,54
6286,1125899906842775,1,5,Tx,WiFi,29,2,0,72,72
6287,1125899906842775,1,6,Tx,WiFi,30,1,0,72,72
6288,1125899906842775,1,7,Tx,WiFi,30,2,0,72,72
6289,1125899906842775,1,8,Tx,WiFi,31,1,0,72,72
6290,1125899906842775,1,9,Tx,WiFi,31,2,0,72,72
6291,1125899906842775,1,10,Tx,WiFi,3,1,0,72,72
6292,1688849860264021,1,1,Tx,Ethernet,81,1,0,216,128
6293,1688849860264021,1,2,Tx,Ethernet,28,1,0,216,128
6294,1688849860264021,1,3,Tx,WiFi,28,2,0,216,128
6295,1688849860264021,1,4,Tx,Ethernet,29,1,0,216,128
6296,1688849860264021,1,5,Tx,WiFi,29,2,0,234,128
6297,1688849860264021,1,6,Tx,WiFi,30,1,0,234,128
6298,1688849860264021,1,7,Tx,WiFi,30,2,0,234,128
6299,1688849860264021,1,8,Tx,WiFi,31,1,0,234,128
6300,1688849860264021,1,9,Tx,WiFi,31,2,0,234,128
6301,1688849860264021,1,10,Tx,WiFi,3,1,0,234,128
6302,23,1,1,Tx,Ethernet,81,1,0,217,128
6303,23,1,2,Tx,Ethernet,28,1,0,217,128
6304,23,1,3,Tx,WiFi,28,2,0,217,128
6305,23,1,4,Tx,Ethernet,29,1,0,217,128
6306,23,1,5,Tx,WiFi,29,2,0,235,128
6307,23,1,6,Tx,WiFi,30,1,0,235,128
6308,23,1,7,Tx,WiFi,30,2,0,235,128
6309,23,1,8,Tx,WiFi,31,1,0,235,128
6310,23,1,9,Tx,WiFi,31,2,0,235,128
6311,23,1,10,Tx,WiFi,3,1,0,235,128
6312,844424930131984,1,1,Rx,WiFi,3,1,0,98,98
6313,844424930131984,1,2,Rx,WiFi,31,2,0,98,98
6314,844424930131984,1,3,Rx,WiFi,31,1,0,98,98
6315,844424930131984,1,4,Rx,WiFi,30,2,0,98,98
6316,844424930131984,1,5,Rx,WiFi,30,1,0,98,98
6317,844424930131984,1,6,Rx,WiFi,29,2,0,98,98
6318,844424930131984,1,7,Rx,Ethernet,29,1,0,78,78
6319,844424930131984,1,8,Rx,WiFi,28,2,0,78,78
6320,844424930131984,1,9,Rx,Ethernet,28,1,0,78,78
6321,844424930131984,1,10,Rx,Ethernet,77,1,0,78,78
6322,844424930131984,1,11,Rx,Ethernet,78,1,0,78,78
6323,844424930131984,1,12,Rx,Ethernet,81,1,0,78,78
6324,1125899906842776,1,1,Rx,WiFi,3,1,0,98,98
6325,1125899906842776,1,2,Rx,WiFi,31,2,0,98,98
6326,1125899906842776,1,3,Rx,WiFi,31,1,0,98,98
6327,1125899906842776,1,4,Rx,WiFi,30,2,0,98,98
6328,1125899906842776,1,5,Rx,WiFi,30,1,0,98,98
6329,1125899906842776,1,6,Rx,WiFi,29,2,0,98,98
6330,1125899906842776,1,7,Rx,Ethernet,29,1,0,78,78
6331,1125899906842776,1,8,Rx,WiFi,28,2,0,78,78
6332,1125899906842776,1,9,Rx,Ethernet,28,1,0,78,78
6333,1125899906842776,1,10,Rx,Ethernet,77,1,0,78,78
6334,1125899906842776,1,11,Rx,Ethernet,78,1,0,78,78
6335,1125899906842776,1,12,Rx,Ethernet,81,1,0,78,78
6336,1125899906842777,1,1,Tx,Ethernet,81,1,0,76,76
6337,1125899906842777,1,2,Tx,Ethernet,28,1,0,76,76
6338,1125899906842777,1,3,Tx,WiFi,28,2,0,76,76
6339,1125899906842777,1,4,Tx,Ethernet,29,1,0,76,76
6340,1125899906842777,1,5,Tx,WiFi,29,2,0,94,94
6341,1125899906842777,1,6,Tx,WiFi,30,1,0,94,94
6342,1125899906842777,1,7,Tx,WiFi,30,2,0,94,94
6343,1125899906842777,1,8,Tx,WiFi,31,1,0,94,94
6344,1125899906842777,1,9,Tx,WiFi,31,2,0,94,94
6345,1125899906842777,1,10,Tx,WiFi,3,1,0,94,94
6346,281474976710712,1,1,Tx,Ethernet,81,1,0,75,75
6347,281474976710712,1,2,Tx,Ethernet,28,1,0,75,75
6348,281474976710712,1,3,Tx,WiFi,28,2,0,75,75
6349,281474976710712,1,4,Tx,Ethernet,29,1,0,75,75
6350,281474976710712,1,5,Tx,WiFi,29,2,0,93,93
6351,281474976710712,1,6,Tx,WiFi,30,1,0,93,93
6352,281474976710712,1,7,Tx,WiFi,30,2,0,93,93
6353,281474976710712,1,8,Tx,WiFi,31,1,0,93,93
6354,281474976710712,1,9,Tx,WiFi,31,2,0,93,93
6355,281474976710712,1,10,Tx,WiFi,3,1,0,93,93
6356,1125899906842778,1,1,Rx,WiFi,3,1,0,87,87
6357,1125899906842778,1,2,Rx,WiFi,31,2,0,87,87
6358,1125899906842778,1,3,Rx,WiFi,31,1,0,87,87
6359,1125899906842778,1,4,Rx,WiFi,30,2,0,87,87
6360,1125899906842778,1,5,Rx,WiFi,30,1,0,87,87
6361,1125899906842778,1,6,Rx,WiFi,29,2,0,87,87
6362,1125899906842778,1,7,Rx,Ethernet,29,1,0,67,67
6363,1125899906842778,1,8,Rx,WiFi,28,2,0,67,67
6364,1125899906842778,1,9,Rx,Ethernet,28,1,0,67,67
6365,1125899906842778,1,10,Rx,Ethernet,77,1,0,67,67
6366,1125899906842778,1,11,Rx,Ethernet,78,1,0,67,67
6367,1125899906842778,1,12,Rx,Ethernet,81,1,0,67,67
6368,24,1,1,Tx,Ethernet,81,1,0,75,75
6369,24,1,2,Tx,Ethernet,28,1,0,75,75
6370,24,1,3,Tx,WiFi,28,2,0,75,75
6371,24,1,4,Tx,Ethernet,29,1,0,75,75
6372,24,1,5,Tx,WiFi,29,2,0,93,93
6373,24,1,6,Tx,WiFi,30,1,0,93,93
6374,24,1,7,Tx,WiFi,30,2,0,93,93
6375,24,1,8,Tx,WiFi,31,1,0,93,93
6376,24,1,9,Tx,WiFi,31,2,0,93,93
6377,24,1,10,Tx,WiFi,3,1,0,93,93
6378,1125899906842779,1,1,Rx,WiFi,3,1,0,87,87
6379,1125899906842779,1,2,Rx,WiFi,31,2,0,87,87
6380,1125899906842779,1,3,Rx,WiFi,31,1,0,87,87
6381,1125899906842779,1,4,Rx,WiFi,30,2,0,87,87
6382,1125899906842779,1,5,Rx,WiFi,30,1,0,87,87
6383,1125899906842779,1,6,Rx,WiFi,29,2,0,87,87
6384,1125899906842779,1,7,Rx,Ethernet,29,1,0,67,67
6385,1125899906842779,1,8,Rx,WiFi,28,2,0,67,67
6386,1125899906842779,1,9,Rx,Ethernet,28,1,0,67,67
6387,1125899906842779,1,10,Rx,Ethernet,77,1,0,67,67
6388,1125899906842779,1,11,Rx,Ethernet,78,1,0,67,67
6389,1125899906842779,1,12,Rx,Ethernet,81,1,0,67,67
6390,25,1,1,Tx,Ethernet,81,1,0,75,75
6391,25,1,2,Tx,Ethernet,28,1,0,75,75
6392,25,1,3,Tx,WiFi,28,2,0,75,75
6393,25,1,4,Tx,Ethernet,29,1,0,75,75
6394,25,1,5,Tx,WiFi,29,2,0,93,93
6395,25,1,6,Tx,WiFi,30,1,0,93,93
6396,25,1,7,Tx,WiFi,30,2,0,93,93
6397,25,1,8,Tx,WiFi,31,1,0,93,93
6398,25,1,9,Tx,WiFi,31,2,0,93,93
6399,25,1,10,Tx,WiFi,3,1,0,93,93
6400,562949953421465,1,1,Rx,WiFi,3,1,0,87,87
6401,562949953421465,1,2,Rx,WiFi,31,2,0,87,87
6402,562949953421465,1,3,Rx,WiFi,31,1,0,87,87
6403,562949953421465,1,4,Rx,WiFi,30,2,0,87,87
6404,562949953421465,1,5,Rx,WiFi,30,1,0,87,87
6405,562949953421465,1,6,Rx,WiFi,29,2,0,87,87
6406,562949953421465,1,7,Rx,Ethernet,29,1,0,67,67
6407,562949953421465,1,8,Rx,WiFi,28,2,0,67,67
6408,562949953421465,1,9,Rx,Ethernet,28,1,0,67,67
6409,562949953421465,1,10,Rx,Ethernet,77,1,0,67,67
6410,562949953421465,1,11,Rx,Ethernet,78,1,0,67,67
6411,562949953421465,1,12,Rx,Ethernet,81,1,0,67,67
6412,26,1,1,Tx,Ethernet,81,1,0,75,75
6413,26,1,2,Tx,Ethernet,28,1,0,75,75
6414,26,1,3,Tx,WiFi,28,2,0,75,75
6415,26,1,4,Tx,Ethernet,29,1,0,75,75
6416,26,1,5,Tx,WiFi,29,2,0,93,93
6417,26,1,6,Tx,WiFi,30,1,0,93,93
6418,26,1,7,Tx,WiFi,30,2,0,93,93
6419,26,1,8,Tx,WiFi,31,1,0,93,93
6420,26,1,9,Tx,WiFi,31,2,0,93,93
6421,26,1,10,Tx,WiFi,3,1,0,93,93
6422,562949953421466,1,1,Rx,WiFi,3,1,0,87,87
6423,562949953421466,1,2,Rx,WiFi,31,2,0,87,87
6424,562949953421466,1,3,Rx,WiFi,31,1,0,87,87
6425,562949953421466,1,4,Rx,WiFi,30,2,0,87,87
6426,562949953421466,1,5,Rx,WiFi,30,1,0,87,87
6427,562949953421466,1,6,Rx,WiFi,29,2,0,87,87
6428,562949953421466,1,7,Rx,Ethernet,29,1,0,67,67
6429,562949953421466,1,8,Rx,WiFi,28,2,0,67,67
6430,562949953421466,1,9,Rx,Ethernet,28,1,0,67,67
6431,562949953421466,1,10,Rx,Ethernet,77,1,0,67,67
6432,562949953421466,1,11,Rx,Ethernet,78,1,0,67,67
6433,562949953421466,1,12,Rx,Ethernet,81,1,0,67,67
6434,1970324836974637,1,1,Tx,Ethernet,81,1,0,79,79
6435,1970324836974637,1,2,Tx,Ethernet,28,1,0,79,79
6436,1970324836974637,1,3,Tx,WiFi,28,2,0,79,79
6437,1970324836974637,1,4,Tx,Ethernet,29,1,0,79,79
6438,1970324836974637,1,5,Tx,WiFi,29,2,0,97,97
6439,1970324836974637,1,6,Tx,WiFi,30,1,0,97,97
6440,1970324836974637,1,7,Tx,WiFi,30,2,0,97,97
6441,1970324836974637,1,8,Tx,WiFi,31,1,0,97,97
6442,1970324836974637,1,9,Tx,WiFi,31,2,0,97,97
6443,1970324836974637,1,10,Tx,WiFi,3,1,0,97,97
6444,1125899906842780,1,1,Rx,WiFi,3,1,0,387,128
6445,1125899906842780,1,2,Rx,WiFi,31,2,0,387,128
6446,1125899906842780,1,3,Rx,WiFi,31,1,0,387,128
6447,1125899906842780,1,4,Rx,WiFi,30,2,0,387,128
6448,1125899906842780,1,5,Rx,WiFi,30,1,0,387,128
6449,1125899906842780,1,6,Rx,WiFi,29,2,0,387,128
6450,1125899906842780,1,7,Rx,Ethernet,29,1,0,367,128
6451,1125899906842780,1,8,Rx,WiFi,28,2,0,367,128
6452,1125899906842780,1,9,Rx,Ethernet,28,1,0,367,128
6453,1125899906842780,1,10,Rx,Ethernet,77,1,0,367,128
6454,1125899906842780,1,11,Rx,Ethernet,78,1,0,367,128
6455,1125899906842780,1,12,Rx,Ethernet,81,1,0,367,128
6456,1688849860264022,1,1,Tx,Ethernet,81,1,0,1292,128
6457,1688849860264022,1,2,Tx,Ethernet,28,1,0,1292,128
6458,1688849860264022,1,3,Tx,WiFi,28,2,0,1292,128
6459,1688849860264022,1,4,Tx,Ethernet,29,1,0,1292,128
6460,1688849860264022,1,5,Tx,WiFi,29,2,0,1310,128
6461,1688849860264022,1,6,Tx,WiFi,30,1,0,1310,128
6462,1688849860264022,1,7,Tx,WiFi,30,2,0,1310,128
6463,1688849860264022,1,8,Tx,WiFi,31,1,0,1310,128
6464,1688849860264022,1,9,Tx,WiFi,31,2,0,1310,128
6465,1688849860264022,1,10,Tx,WiFi,3,1,0,1310,128
6466,1688849860264023,1,1,Tx,Ethernet,81,1,0,119,119
6467,1688849860264023,1,2,Tx,Ethernet,28,1,0,119,119
6468,1688849860264023,1,3,Tx,WiFi,28,2,0,119,119
6469,1688849860264023,1,4,Tx,Ethernet,29,1,0,119,119
6470,1688849860264023,1,5,Tx,WiFi,29,2,0,137,128
6471,1688849860264023,1,6,Tx,WiFi,30,1,0,137,128
6472,1688849860264023,1,7,Tx,WiFi,30,2,0,137,128
6473,1688849860264023,1,8,Tx,WiFi,31,1,0,137,128
6474,1688849860264023,1,9,Tx,WiFi,31,2,0,137,128
6475,1688849860264023,1,10,Tx,WiFi,3,1,0,137,128
6476,1125899906842781,1,1,Rx,WiFi,3,1,0,1312,128
6477,1125899906842781,1,2,Rx,WiFi,31,2,0,1312,128
6478,1125899906842781,1,3,Rx,WiFi,31,1,0,1312,128
6479,1125899906842781,1,4,Rx,WiFi,30,2,0,1312,128
6480,1125899906842781,1,5,Rx,WiFi,30,1,0,1312,128
6481,1125899906842781,1,6,Rx,WiFi,29,2,0,1312,128
6482,1125899906842781,1,7,Rx,Ethernet,29,1,0,1292,128
6483,1125899906842781,1,8,Rx,WiFi,28,2,0,1292,128
6484,1125899906842781,1,9,Rx,Ethernet,28,1,0,1292,128
6485,1125899906842781,1,10,Rx,Ethernet,77,1,0,1292,128
6486,1125899906842781,1,11,Rx,Ethernet,78,1,0,1292,128
6487,1125899906842781,1,12,Rx,Ethernet,81,1,0,1292,128
6488,281474976710713,1,1,Rx,WiFi,3,1,0,1312,128
6489,281474976710714,1,1,Rx,WiFi,3,1,0,862,128
6490,281474976710715,1,1,Rx,WiFi,3,1,0,236,128
6491,281474976710716,1,1,Rx,WiFi,3,1,0,87,87
6492,281474976710713,1,2,Rx,WiFi,31,2,0,1312,128
6493,281474976710714,1,2,Rx,WiFi,31,2,0,862,128
6494,281474976710715,1,2,Rx,WiFi,31,2,0,236,128
6495,281474976710716,1,2,Rx,WiFi,31,2,0,87,87
6496,281474976710713,1,3,Rx,WiFi,31,1,0,1312,128
6497,281474976710714,1,3,Rx,WiFi,31,1,0,862,128
6498,281474976710715,1,3,Rx,WiFi,31,1,0,236,128
6499,281474976710716,1,3,Rx,WiFi,31,1,0,87,87
6500,281474976710713,1,4,Rx,WiFi,30,2,0,1312,128
6501,281474976710714,1,4,Rx,WiFi,30,2,0,862,128
6502,281474976710715,1,4,Rx,WiFi,30,2,0,236,128
6503,281474976710716,1,4,Rx,WiFi,30,2,0,87,87
6504,281474976710713,1,5,Rx,WiFi,30,1,0,1312,128
6505,281474976710714,1,5,Rx,WiFi,30,1,0,862,128
6506,281474976710715,1,5,Rx,WiFi,30,1,0,236,128
6507,281474976710716,1,5,Rx,WiFi,30,1,0,87,87
6508,281474976710713,1,6,Rx,WiFi,29,2,0,1312,128
6509,281474976710714,1,6,Rx,WiFi,29,2,0,862,128
6510,281474976710715,1,6,Rx,WiFi,29,2,0,236,128
6511,281474976710716,1,6,Rx,WiFi,29,2,0,87,87
6512,281474976710713,1,7,Rx,Ethernet,29,1,0,1292,128
6513,281474976710714,1,7,Rx,Ethernet,29,1,0,842,128
6514,281474976710715,1,7,Rx,Ethernet,29,1,0,216,128
6515,281474976710716,1,7,Rx,Ethernet,29,1,0,67,67
6516,281474976710713,1,8,Rx,WiFi,28,2,0,1292,128
6517,281474976710714,1,8,Rx,WiFi,28,2,0,842,128
6518,281474976710715,1,8,Rx,WiFi,28,2,0,216,128
6519,281474976710716,1,8,Rx,WiFi,28,2,0,67,67
6520,281474976710713,1,9,Rx,Ethernet,28,1,0,1292,128
6521,281474976710714,1,9,Rx,Ethernet,28,1,0,842,128
6522,281474976710715,1,9,Rx,Ethernet,28,1,0,216,128
6523,281474976710716,1,9,Rx,Ethernet,28,1,0,67,67
6524,281474976710713,1,10,Rx,Ethernet,77,1,0,1292,128
6525,281474976710714,1,10,Rx,Ethernet,77,1,0,842,128
6526,281474976710715,1,10,Rx,Ethernet,77,1,0,216,128
6527,281474976710716,1,10,Rx,Ethernet,77,1,0,67,67
6528,281474976710713,1,11,Rx,Ethernet,78,1,0,1292,128
6529,281474976710714,1,11,Rx,Ethernet,78,1,0,842,128
6530,281474976710715,1,11,Rx,Ethernet,78,1,0,216,128
6531,281474976710716,1,11,Rx,Ethernet,78,1,0,67,67
6532,281474976710713,1,12,Rx,Ethernet,81,1,0,1292,128
6533,281474976710714,1,12,Rx,Ethernet,81,1,0,842,128
6534,281474976710715,1,12,Rx,Ethernet,81,1,0,216,128
6535,281474976710716,1,12,Rx,Ethernet,81,1,0,67,67
6536,1688849860264024,1,1,Tx,Ethernet,81,1,0,1292,128
6537,1688849860264024,1,2,Tx,Ethernet,28,1,0,1292,128
6538,1688849860264024,1,3,Tx,WiFi,28,2,0,1292,128
6539,1688849860264024,1,4,Tx,Ethernet,29,1,0,1292,128
6540,1688849860264024,1,5,Tx,WiFi,29,2,0,1310,128
6541,1688849860264024,1,6,Tx,WiFi,30,1,0,1310,128
6542,1688849860264024,1,7,Tx,WiFi,30,2,0,1310,128
6543,1688849860264024,1,8,Tx,WiFi,31,1,0,1310,128
6544,1688849860264024,1,9,Tx,WiFi,31,2,0,1310,128
6545,1688849860264024,1,10,Tx,WiFi,3,1,0,1310,128
6546,1688849860264025,1,1,Tx,Ethernet,81,1,0,115,115
6547,1688849860264025,1,2,Tx,Ethernet,28,1,0,115,115
6548,1688849860264025,1,3,Tx,WiFi,28,2,0,115,115
6549,1688849860264025,1,4,Tx,Ethernet,29,1,0,115,115
6550,1688849860264025,1,5,Tx,WiFi,29,2,0,133,128
6551,1688849860264025,1,6,Tx,WiFi,30,1,0,133,128
6552,1688849860264025,1,7,Tx,WiFi,30,2,0,133,128
6553,1688849860264025,1,8,Tx,WiFi,31,1,0,133,128
6554,1688849860264025,1,9,Tx,WiFi,31,2,0,133,128
6555,1688849860264025,1,10,Tx,WiFi,3,1,0,133,128
6556,1688849860264026,1,1,Tx,Ethernet,81,1,0,75,75
6557,1688849860264026,1,2,Tx,Ethernet,28,1,0,75,75
6558,1688849860264026,1,3,Tx,WiFi,28,2,0,75,75
6559,1688849860264026,1,4,Tx,Ethernet,29,1,0,75,75
6560,1688849860264026,1,5,Tx,WiFi,29,2,0,93,93
6561,1688849860264026,1,6,Tx,WiFi,30,1,0,93,93
6562,1688849860264026,1,7,Tx,WiFi,30,2,0,93,93
6563,1688849860264026,1,8,Tx,WiFi,31,1,0,93,93
6564,1688849860264026,1,9,Tx,WiFi,31,2,0,93,93
6565,1688849860264026,1,10,Tx,WiFi,3,1,0,93,93
6566,1688849860264027,1,1,Tx,Ethernet,81,1,0,1288,128
6567,1688849860264027,1,2,Tx,Ethernet,28,1,0,1288,128
6568,1688849860264027,1,3,Tx,WiFi,28,2,0,1288,128
6569,1688849860264027,1,4,Tx,Ethernet,29,1,0,1288,128
6570,1688849860264027,1,5,Tx,WiFi,29,2,0,1306,128
6571,1688849860264027,1,6,Tx,WiFi,30,1,0,1306,128
6572,1688849860264027,1,7,Tx,WiFi,30,2,0,1306,128
6573,1688849860264027,1,8,Tx,WiFi,31,1,0,1306,128
6574,1688849860264027,1,9,Tx,WiFi,31,2,0,1306,128
6575,1688849860264027,1,10,Tx,WiFi,3,1,0,1306,128
6576,1688849860264028,1,1,Tx,Ethernet,81,1,0,934,128
6577,1688849860264028,1,2,Tx,Ethernet,28,1,0,934,128
6578,1688849860264028,1,3,Tx,WiFi,28,2,0,934,128
6579,1688849860264028,1,4,Tx,Ethernet,29,1,0,934,128
6580,1688849860264028,1,5,Tx,WiFi,29,2,0,952,128
6581,1688849860264028,1,6,Tx,WiFi,30,1,0,952,128
6582,1688849860264028,1,7,Tx,WiFi,30,2,0,952,128
6583,1688849860264028,1,8,Tx,WiFi,31,1,0,952,128
6584,1688849860264028,1,9,Tx,WiFi,31,2,0,952,128
6585,1688849860264028,1,10,Tx,WiFi,3,1,0,952,128
6586,1125899906842782,1,1,Rx,WiFi,3,1,0,182,128
6587,1125899906842782,1,2,Rx,WiFi,31,2,0,182,128
6588,1125899906842782,1,3,Rx,WiFi,31,1,0,182,128
6589,1125899906842782,1,4,Rx,WiFi,30,2,0,182,128
